"FIPSCode","YEAR","TEMPERATURE_MA","TEMPERATURE_INDEX"
45051,2010,81.8,"Hotter"
45063,2010,82.1,"Hotter"
45065,2010,81.9,"Hotter"
45067,2010,82.1,"Hotter"
45035,2010,83.2,"Hotter"
45043,2010,81.9,"Hotter"
45085,2010,82.5,"Hotter"
45027,2010,83.1,"Hotter"
45029,2010,83,"Hotter"
45047,2010,81.6,"Hotter"
45053,2010,82.9,"Hotter"
45075,2010,82.8,"Hotter"
45091,2010,79.8,"Hotter"
45045,2010,78.9,"Hotter"
45025,2010,81.3,"Hotter"
45049,2010,82.7,"Hotter"
45059,2010,80.9,"Hotter"
45081,2010,81.8,"Hotter"
45083,2010,79.7,"Hotter"
35059,2002,73.7,"Hotter"
35061,2002,75.9,"Hotter"
35057,2002,70.5,"Hotter"
49019,2002,73.5,"Hotter"
49031,2002,63,"Hotter"
49047,2002,68.1,"Hotter"
49015,2002,72.5,"Hotter"
49017,2002,69.2,"Hotter"
49037,2002,75,"Hotter"
56021,2002,66.7,"Hotter"
10003,2001,42.7,"Hotter"
49053,2002,75.4,"Hotter"
49055,2002,72.8,"Hotter"
10001,2001,44,"Hotter"
49041,2002,64.2,"Hotter"
10005,2001,45.5,"Hotter"
25013,2001,35.4,"Hotter"
25025,2001,38.5,"Hotter"
25005,2001,69.6,"Hotter"
25007,2001,68.2,"Hotter"
25019,2001,65.8,"Hotter"
25001,2001,68,"Hotter"
25019,2001,42.4,"Hotter"
45019,2001,57,"Hotter"
50015,2001,29.2,"Hotter"
50007,2001,31.4,"Hotter"
50011,2001,30.8,"Hotter"
50013,2001,32.7,"Hotter"
50019,2001,28.3,"Hotter"
10001,2008,75.1,"Hotter"
10003,2008,74.8,"Hotter"
10005,2008,75.5,"Hotter"
35035,2008,76.7,"Hotter"
35015,2008,82.2,"Hotter"
35025,2008,80.9,"Hotter"
35005,2008,78.9,"Hotter"
10003,2006,42.6,"Hotter"
10001,2006,43.9,"Hotter"
25015,2006,35.3,"Hotter"
25021,2006,38.3,"Hotter"
25023,2006,39.7,"Hotter"
25027,2006,36.1,"Hotter"
25013,2006,36,"Hotter"
25025,2006,39.2,"Hotter"
35001,2006,73.4,"Hotter"
27017,2006,23.9,"Hotter"
27025,2006,27.3,"Hotter"
27065,2006,25.2,"Hotter"
25011,2006,34.6,"Hotter"
27111,2006,23.7,"Hotter"
25003,2006,33.5,"Hotter"
25005,2006,39.7,"Hotter"
25017,2006,37.4,"Hotter"
27001,2006,23.8,"Hotter"
27041,2006,24.2,"Hotter"
27121,2006,25.1,"Hotter"
35031,2006,69.3,"Hotter"
25007,2006,42.1,"Hotter"
27057,2006,22.8,"Hotter"
25009,2006,38.1,"Hotter"
25019,2006,42.3,"Hotter"
27027,2006,24,"Hotter"
27115,2006,24.9,"Hotter"
35006,2006,68.7,"Hotter"
35043,2006,69.8,"Hotter"
35057,2006,70.5,"Hotter"
50003,2006,31.9,"Hotter"
50005,2006,28.6,"Hotter"
49055,2006,72.4,"Hotter"
50017,2006,30.3,"Hotter"
49037,2006,74.4,"Hotter"
50021,2006,31.7,"Hotter"
50023,2006,29.7,"Hotter"
56021,2006,66.6,"Hotter"
35061,2006,75.4,"Hotter"
50027,2006,31.7,"Hotter"
49053,2006,75.6,"Hotter"
50025,2006,32.7,"Hotter"
56001,2006,61.4,"Hotter"
50001,2006,32,"Hotter"
50009,2006,27.6,"Hotter"
50015,2006,28.7,"Hotter"
49017,2006,68.7,"Hotter"
49019,2006,73.2,"Hotter"
49025,2006,72.6,"Hotter"
56031,2006,68.6,"Hotter"
20059,2021,43.9,"Hotter"
20073,2021,45.3,"Hotter"
20107,2021,44.2,"Hotter"
20117,2021,39,"Hotter"
20019,2021,46.8,"Hotter"
20025,2021,43.5,"Hotter"
20031,2021,44.8,"Hotter"
20067,2021,40.3,"Hotter"
20079,2021,42.9,"Hotter"
20095,2021,42.6,"Hotter"
20101,2021,39,"Hotter"
20017,2021,42.4,"Hotter"
20087,2021,41.8,"Hotter"
20103,2021,42.5,"Hotter"
20113,2021,41.8,"Hotter"
20003,2021,43.9,"Hotter"
20021,2021,48.9,"Hotter"
20043,2021,39.9,"Hotter"
20047,2021,41.3,"Hotter"
20005,2021,40.5,"Hotter"
20007,2021,43.6,"Hotter"
20011,2021,46,"Hotter"
20015,2021,44.5,"Hotter"
20037,2021,47.3,"Hotter"
20041,2021,41.3,"Hotter"
20055,2021,39.5,"Hotter"
20069,2021,40.9,"Hotter"
20081,2021,40.5,"Hotter"
20091,2021,43.7,"Hotter"
20099,2021,48,"Hotter"
20111,2021,43.7,"Hotter"
20115,2021,42,"Hotter"
20001,2021,45.3,"Hotter"
20045,2021,43.3,"Hotter"
20053,2021,40.1,"Hotter"
20057,2021,41.7,"Hotter"
20083,2021,40.8,"Hotter"
20093,2021,39.1,"Hotter"
20013,2021,39.3,"Hotter"
20027,2021,40.2,"Hotter"
20035,2021,45.3,"Hotter"
20097,2021,42.4,"Hotter"
20105,2021,39.6,"Hotter"
20029,2021,39.3,"Hotter"
20033,2021,43.6,"Hotter"
20049,2021,46.4,"Hotter"
20061,2021,41.2,"Hotter"
20077,2021,44.4,"Hotter"
20085,2021,40.2,"Hotter"
20127,2021,41.6,"Hotter"
20139,2021,44.2,"Hotter"
20149,2021,40.1,"Hotter"
20189,2021,41.5,"Hotter"
20207,2021,45.7,"Hotter"
24039,2021,47,"Hotter"
20129,2021,42.1,"Hotter"
20143,2021,40.3,"Hotter"
20145,2021,40.1,"Hotter"
20155,2021,41.8,"Hotter"
20201,2021,38.4,"Hotter"
20205,2021,47,"Hotter"
24011,2021,44.8,"Hotter"
24013,2021,41.3,"Hotter"
24027,2021,43.5,"Hotter"
24031,2021,43.8,"Hotter"
20157,2021,37.8,"Hotter"
24005,2021,42.9,"Hotter"
24037,2021,47.1,"Hotter"
24041,2021,46.2,"Hotter"
20119,2021,43.1,"Hotter"
20125,2021,47.6,"Hotter"
20169,2021,41,"Hotter"
20177,2021,42.5,"Hotter"
20197,2021,41.7,"Hotter"
24017,2021,47.1,"Hotter"
20159,2021,40.7,"Hotter"
20191,2021,44.3,"Hotter"
24019,2021,46.4,"Hotter"
24033,2021,45.9,"Hotter"
24043,2021,41.4,"Hotter"
31019,2021,35.2,"Hotter"
31097,2021,37.7,"Hotter"
20123,2021,38.6,"Hotter"
20131,2021,39,"Hotter"
20133,2021,46.7,"Hotter"
20151,2021,41.9,"Hotter"
20175,2021,42.2,"Hotter"
20187,2021,40.7,"Hotter"
24001,2021,40.9,"Hotter"
24001,2021,40.9,"Hotter"
24003,2021,46.3,"Hotter"
24023,2021,38.7,"Hotter"
24035,2021,44.3,"Hotter"
24047,2021,47,"Hotter"
11001,2021,45.8,"Hotter"
11001,2021,45.8,"Hotter"
20121,2021,44,"Hotter"
20161,2021,40.4,"Hotter"
20173,2021,43.7,"Hotter"
20185,2021,40.5,"Hotter"
20193,2021,37.8,"Hotter"
20209,2021,43.1,"Hotter"
24510,2021,45.2,"Hotter"
31067,2021,37.8,"Hotter"
20171,2021,38.6,"Hotter"
24009,2021,46.7,"Hotter"
24045,2021,46.4,"Hotter"
31005,2021,34.9,"Hotter"
31109,2021,36.7,"Hotter"
41003,2021,66.4,"Hotter"
41015,2021,62.6,"Hotter"
41035,2021,62.3,"Hotter"
31101,2021,36,"Hotter"
33019,2021,65.9,"Hotter"
31133,2021,38.4,"Hotter"
31151,2021,37,"Hotter"
41007,2021,60.6,"Hotter"
41019,2021,64.5,"Hotter"
41027,2021,62.3,"Hotter"
33011,2021,68.9,"Hotter"
33015,2021,69.4,"Hotter"
41031,2021,66,"Hotter"
31165,2021,70,"Hotter"
33003,2021,66.1,"Hotter"
33009,2021,64.7,"Hotter"
41013,2021,64.8,"Hotter"
33007,2021,63,"Hotter"
33013,2021,67.9,"Hotter"
41001,2021,66.2,"Hotter"
41005,2021,63.5,"Hotter"
41033,2021,65.5,"Hotter"
31131,2021,37,"Hotter"
31157,2021,72.2,"Hotter"
31159,2021,36.3,"Hotter"
33017,2021,68.1,"Hotter"
41009,2021,64,"Hotter"
41011,2021,62,"Hotter"
41021,2021,70.1,"Hotter"
31127,2021,38,"Hotter"
31147,2021,38.8,"Hotter"
33005,2021,67.1,"Hotter"
41017,2021,62,"Hotter"
41023,2021,63,"Hotter"
41025,2021,66.4,"Hotter"
41029,2021,66.3,"Hotter"
41053,2021,65.8,"Hotter"
41055,2021,70.1,"Hotter"
41063,2021,62.4,"Hotter"
41069,2021,65.9,"Hotter"
42003,2021,41,"Hotter"
42053,2021,36,"Hotter"
42065,2021,37.3,"Hotter"
42091,2021,41.2,"Hotter"
42103,2021,35.1,"Hotter"
42127,2021,35.3,"Hotter"
51017,2021,41.5,"Hotter"
51036,2021,49,"Hotter"
51045,2021,43,"Hotter"
51059,2021,45.4,"Hotter"
51061,2021,44.4,"Hotter"
51135,2021,46.7,"Hotter"
41045,2021,69.6,"Hotter"
41047,2021,64.5,"Hotter"
41071,2021,65.4,"Hotter"
42045,2021,43.3,"Hotter"
51023,2021,44.2,"Hotter"
51027,2021,44.6,"Hotter"
51037,2021,47.4,"Hotter"
51041,2021,47.7,"Hotter"
51057,2021,47.5,"Hotter"
51079,2021,44.8,"Hotter"
51087,2021,47.9,"Hotter"
51095,2021,49.1,"Hotter"
51113,2021,44.3,"Hotter"
51117,2021,47.9,"Hotter"
41039,2021,63.3,"Hotter"
41049,2021,69.2,"Hotter"
42025,2021,35.5,"Hotter"
42049,2021,37.4,"Hotter"
51007,2021,46.8,"Hotter"
51019,2021,46.3,"Hotter"
51029,2021,46.4,"Hotter"
51047,2021,45.1,"Hotter"
51065,2021,46,"Hotter"
51089,2021,47.2,"Hotter"
51091,2021,39.8,"Hotter"
51109,2021,45.4,"Hotter"
51119,2021,48,"Hotter"
51121,2021,44.8,"Hotter"
51133,2021,47.3,"Hotter"
41057,2021,61.2,"Hotter"
41061,2021,63.3,"Hotter"
42005,2021,38.6,"Hotter"
42009,2021,39.7,"Hotter"
42017,2021,40.1,"Hotter"
42029,2021,41.1,"Hotter"
42057,2021,40.3,"Hotter"
42061,2021,39,"Hotter"
42079,2021,35.7,"Hotter"
42083,2021,35.4,"Hotter"
42089,2021,35.5,"Hotter"
42115,2021,35.3,"Hotter"
42123,2021,35.5,"Hotter"
42129,2021,40.4,"Hotter"
42131,2021,35.8,"Hotter"
42133,2021,40.5,"Hotter"
51003,2021,46,"Hotter"
51011,2021,46.6,"Hotter"
51035,2021,43.2,"Hotter"
51049,2021,46.4,"Hotter"
51077,2021,42.4,"Hotter"
51097,2021,47.6,"Hotter"
51137,2021,45.3,"Hotter"
51141,2021,45.4,"Hotter"
42039,2021,36.7,"Hotter"
42043,2021,38.9,"Hotter"
42071,2021,40.6,"Hotter"
42075,2021,39.3,"Hotter"
42125,2021,41,"Hotter"
51001,2021,47.8,"Hotter"
51009,2021,45.5,"Hotter"
51021,2021,43.2,"Hotter"
51033,2021,46.9,"Hotter"
51063,2021,42.9,"Hotter"
51069,2021,42.8,"Hotter"
51073,2021,48.7,"Hotter"
41043,2021,63.7,"Hotter"
41067,2021,64.9,"Hotter"
42013,2021,38.1,"Hotter"
42047,2021,36,"Hotter"
42051,2021,40.5,"Hotter"
42059,2021,41.2,"Hotter"
42093,2021,37.4,"Hotter"
42097,2021,37.6,"Hotter"
42101,2021,43.4,"Hotter"
42111,2021,37.5,"Hotter"
51005,2021,42.1,"Hotter"
51015,2021,44,"Hotter"
51043,2021,43.2,"Hotter"
51075,2021,46.1,"Hotter"
51085,2021,47.1,"Hotter"
51093,2021,49.6,"Hotter"
51099,2021,47.5,"Hotter"
51101,2021,47.6,"Hotter"
51103,2021,47.8,"Hotter"
51107,2021,43.6,"Hotter"
51115,2021,48.6,"Hotter"
51143,2021,47.3,"Hotter"
41051,2021,66.6,"Hotter"
41059,2021,67.6,"Hotter"
41065,2021,67.5,"Hotter"
42011,2021,39.6,"Hotter"
42031,2021,36.9,"Hotter"
42049,2021,69.5,"Hotter"
42107,2021,36.9,"Hotter"
51013,2021,45.8,"Hotter"
51083,2021,47.9,"Hotter"
51111,2021,47.1,"Hotter"
41037,2021,64.1,"Hotter"
41041,2021,63,"Hotter"
42037,2021,36.4,"Hotter"
42069,2021,36.1,"Hotter"
51031,2021,47.2,"Hotter"
51051,2021,45.4,"Hotter"
51067,2021,46,"Hotter"
51071,2021,43.4,"Hotter"
51105,2021,45.6,"Hotter"
51125,2021,45.3,"Hotter"
51127,2021,48.2,"Hotter"
51139,2021,43.5,"Hotter"
51145,2021,46.6,"Hotter"
51147,2021,47,"Hotter"
51159,2021,47.5,"Hotter"
51161,2021,45.4,"Hotter"
51153,2021,45.6,"Hotter"
51155,2021,44.4,"Hotter"
51165,2021,43.7,"Hotter"
51163,2021,43.6,"Hotter"
51169,2021,46.7,"Hotter"
51149,2021,48.6,"Hotter"
51157,2021,43.5,"Hotter"
51167,2021,44.7,"Hotter"
51171,2021,43.3,"Hotter"
51690,2021,47.1,"Hotter"
51790,2021,45.6,"Hotter"
51520,2021,47.3,"Hotter"
51610,2021,45.1,"Hotter"
51620,2021,49,"Hotter"
51685,2021,45.4,"Hotter"
51700,2021,49.9,"Hotter"
51187,2021,43.3,"Hotter"
51680,2021,47.1,"Hotter"
51800,2021,50,"Hotter"
51173,2021,43.6,"Hotter"
51177,2021,45.6,"Hotter"
51191,2021,45.7,"Hotter"
51195,2021,45,"Hotter"
51530,2021,44.7,"Hotter"
51660,2021,45.1,"Hotter"
51750,2021,45,"Hotter"
51179,2021,46.2,"Hotter"
51181,2021,49.2,"Hotter"
51185,2021,43,"Hotter"
51510,2021,46.4,"Hotter"
51630,2021,46.1,"Hotter"
51640,2021,43.3,"Hotter"
51670,2021,48.8,"Hotter"
51730,2021,48.1,"Hotter"
51770,2021,46.6,"Hotter"
51550,2021,50.2,"Hotter"
51570,2021,48.3,"Hotter"
51590,2021,48.9,"Hotter"
51775,2021,46.7,"Hotter"
51197,2021,43.9,"Hotter"
51600,2021,45,"Hotter"
51683,2021,45.4,"Hotter"
51720,2021,45.1,"Hotter"
51760,2021,47.8,"Hotter"
51830,2021,49.2,"Hotter"
51840,2021,43.1,"Hotter"
51193,2021,47.5,"Hotter"
51199,2021,49.4,"Hotter"
51540,2021,46.3,"Hotter"
51820,2021,45.4,"Hotter"
31029,2020,75.5,"Hotter"
20181,2020,75.6,"Hotter"
31053,2020,76.8,"Hotter"
24047,2019,75.1,"Hotter"
41015,2019,62.3,"Hotter"
20127,2018,79.3,"Hotter"
20041,2018,80.7,"Hotter"
20143,2018,80.4,"Hotter"
20169,2018,81.4,"Hotter"
31123,2016,72.2,"Hotter"
31157,2016,71.9,"Hotter"
31045,2016,71.8,"Hotter"
31013,2016,70.7,"Hotter"
41015,2016,61.4,"Hotter"
24001,2015,44.3,"Hotter"
24001,2015,44.3,"Hotter"
24019,2015,51.1,"Hotter"
24023,2015,41.7,"Hotter"
24047,2015,52.6,"Hotter"
11001,2015,49.9,"Hotter"
11001,2015,49.9,"Hotter"
24005,2015,47.6,"Hotter"
24027,2015,47.8,"Hotter"
24029,2015,49.5,"Hotter"
24031,2015,48.2,"Hotter"
24039,2015,52.4,"Hotter"
24045,2015,51.8,"Hotter"
24015,2015,48,"Hotter"
24037,2015,51.3,"Hotter"
24003,2015,50.3,"Hotter"
24013,2015,46.3,"Hotter"
24021,2015,46.2,"Hotter"
24025,2015,47,"Hotter"
24035,2015,50,"Hotter"
24011,2015,50.2,"Hotter"
24043,2015,45.2,"Hotter"
24510,2015,49.7,"Hotter"
24017,2015,51.1,"Hotter"
24041,2015,50.6,"Hotter"
24009,2015,50.7,"Hotter"
24033,2015,49.8,"Hotter"
33005,2015,37.3,"Hotter"
41003,2015,66.8,"Hotter"
41005,2015,64,"Hotter"
41009,2015,64,"Hotter"
41037,2015,64.4,"Hotter"
41049,2015,69.8,"Hotter"
41069,2015,65.9,"Hotter"
42015,2015,40.3,"Hotter"
42047,2015,40.2,"Hotter"
42053,2015,41.1,"Hotter"
42115,2015,40.4,"Hotter"
33001,2015,35.5,"Hotter"
41001,2015,66.3,"Hotter"
41031,2015,66.2,"Hotter"
41033,2015,67.3,"Hotter"
41043,2015,64.3,"Hotter"
41055,2015,70.4,"Hotter"
42005,2015,43,"Hotter"
42007,2015,43.6,"Hotter"
42013,2015,41.6,"Hotter"
42017,2015,47,"Hotter"
42025,2015,42.2,"Hotter"
42037,2015,41.4,"Hotter"
42041,2015,44.4,"Hotter"
42071,2015,45.9,"Hotter"
42083,2015,39.8,"Hotter"
42087,2015,40.7,"Hotter"
42099,2015,42.8,"Hotter"
42101,2015,50.1,"Hotter"
42109,2015,41.4,"Hotter"
42119,2015,40.9,"Hotter"
42121,2015,41.4,"Hotter"
33013,2015,36.7,"Hotter"
33015,2015,38.9,"Hotter"
41007,2015,60.6,"Hotter"
41015,2015,64.9,"Hotter"
41029,2015,67.1,"Hotter"
41059,2015,68.3,"Hotter"
42051,2015,43.9,"Hotter"
42057,2015,43.3,"Hotter"
42067,2015,41.6,"Hotter"
42113,2015,39.3,"Hotter"
41021,2015,70.7,"Hotter"
41025,2015,66.8,"Hotter"
42001,2015,44.8,"Hotter"
42019,2015,42.6,"Hotter"
42031,2015,41.7,"Hotter"
42039,2015,41.4,"Hotter"
42043,2015,43.7,"Hotter"
42045,2015,49.6,"Hotter"
42059,2015,44.9,"Hotter"
42073,2015,43.2,"Hotter"
33019,2015,35.5,"Hotter"
41057,2015,60.7,"Hotter"
41071,2015,66.4,"Hotter"
42011,2015,45.5,"Hotter"
42055,2015,43.7,"Hotter"
42085,2015,42.1,"Hotter"
42103,2015,41,"Hotter"
33011,2015,38.5,"Hotter"
41011,2015,61.6,"Hotter"
41017,2015,62.2,"Hotter"
41023,2015,63.2,"Hotter"
41035,2015,62.6,"Hotter"
41041,2015,63.3,"Hotter"
41061,2015,63.2,"Hotter"
41065,2015,68.5,"Hotter"
42009,2015,42.8,"Hotter"
42023,2015,39.1,"Hotter"
42027,2015,40.2,"Hotter"
42049,2015,41.3,"Hotter"
42079,2015,42,"Hotter"
42105,2015,38.4,"Hotter"
33003,2015,33.9,"Hotter"
33007,2015,31.8,"Hotter"
41013,2015,64.4,"Hotter"
41019,2015,65.6,"Hotter"
41027,2015,63.6,"Hotter"
41045,2015,70,"Hotter"
41047,2015,65,"Hotter"
41051,2015,66.7,"Hotter"
41053,2015,66.8,"Hotter"
42003,2015,44.7,"Hotter"
42035,2015,39.4,"Hotter"
42061,2015,41.6,"Hotter"
42069,2015,41.4,"Hotter"
42077,2015,45.3,"Hotter"
42081,2015,40.3,"Hotter"
42095,2015,44.4,"Hotter"
42107,2015,42.2,"Hotter"
42111,2015,41.3,"Hotter"
42117,2015,39.5,"Hotter"
33009,2015,33.8,"Hotter"
33017,2015,37.1,"Hotter"
41039,2015,64,"Hotter"
41063,2015,62.8,"Hotter"
41067,2015,65.7,"Hotter"
42021,2015,40.5,"Hotter"
42029,2015,47.3,"Hotter"
42033,2015,40.9,"Hotter"
42063,2015,42.5,"Hotter"
42065,2015,41.2,"Hotter"
42075,2015,44.6,"Hotter"
42089,2015,42,"Hotter"
42091,2015,48,"Hotter"
42093,2015,41.5,"Hotter"
42097,2015,41.3,"Hotter"
51027,2015,48.5,"Hotter"
51041,2015,51.6,"Hotter"
51069,2015,46,"Hotter"
51077,2015,46.4,"Hotter"
51101,2015,51.6,"Hotter"
51115,2015,54,"Hotter"
51135,2015,50.9,"Hotter"
51141,2015,48.9,"Hotter"
51155,2015,47.2,"Hotter"
42123,2015,40.5,"Hotter"
51009,2015,48.3,"Hotter"
51011,2015,49.5,"Hotter"
51037,2015,50.1,"Hotter"
51049,2015,50.7,"Hotter"
51095,2015,54.5,"Hotter"
51097,2015,51.9,"Hotter"
51117,2015,51.7,"Hotter"
51125,2015,48.4,"Hotter"
51157,2015,47.5,"Hotter"
42133,2015,45.5,"Hotter"
51015,2015,46.4,"Hotter"
51021,2015,46.8,"Hotter"
51073,2015,54.1,"Hotter"
51079,2015,47.8,"Hotter"
51003,2015,49.2,"Hotter"
51033,2015,50.9,"Hotter"
51036,2015,53.9,"Hotter"
51045,2015,46.1,"Hotter"
51047,2015,49,"Hotter"
51053,2015,52,"Hotter"
51065,2015,50.1,"Hotter"
51071,2015,46.6,"Hotter"
51075,2015,50.2,"Hotter"
51089,2015,50.3,"Hotter"
51153,2015,49.8,"Hotter"
51163,2015,47.3,"Hotter"
42129,2015,44.1,"Hotter"
51031,2015,49.2,"Hotter"
51035,2015,47.4,"Hotter"
51081,2015,53.2,"Hotter"
51109,2015,49.4,"Hotter"
51145,2015,50.6,"Hotter"
42125,2015,44.8,"Hotter"
42127,2015,40.4,"Hotter"
51005,2015,46.1,"Hotter"
51007,2015,50.8,"Hotter"
51043,2015,46.4,"Hotter"
51061,2015,48.2,"Hotter"
51063,2015,46.1,"Hotter"
51067,2015,49.2,"Hotter"
51087,2015,51.7,"Hotter"
51093,2015,55.6,"Hotter"
51103,2015,52.5,"Hotter"
51105,2015,49,"Hotter"
51121,2015,47.6,"Hotter"
51139,2015,46.8,"Hotter"
51019,2015,48.8,"Hotter"
51023,2015,47.6,"Hotter"
51025,2015,52,"Hotter"
51057,2015,51.7,"Hotter"
51083,2015,50.4,"Hotter"
51085,2015,50.8,"Hotter"
51091,2015,43.7,"Hotter"
51099,2015,51.6,"Hotter"
51113,2015,47.8,"Hotter"
51119,2015,52.8,"Hotter"
51127,2015,52.6,"Hotter"
51143,2015,49.9,"Hotter"
51149,2015,53.8,"Hotter"
51161,2015,48,"Hotter"
42131,2015,41.6,"Hotter"
51001,2015,53.3,"Hotter"
51013,2015,49.9,"Hotter"
51017,2015,45.7,"Hotter"
51029,2015,50.3,"Hotter"
51051,2015,48.5,"Hotter"
51059,2015,49.6,"Hotter"
51107,2015,47.2,"Hotter"
51111,2015,51,"Hotter"
51131,2015,54.3,"Hotter"
51133,2015,52,"Hotter"
51137,2015,48.9,"Hotter"
51147,2015,50.5,"Hotter"
51159,2015,51.8,"Hotter"
51167,2015,48.4,"Hotter"
51183,2015,53.8,"Hotter"
51550,2015,56.4,"Hotter"
51670,2015,53.6,"Hotter"
51685,2015,49.6,"Hotter"
51770,2015,49.1,"Hotter"
51570,2015,52.8,"Hotter"
51760,2015,51.5,"Hotter"
51810,2015,77.7,"Hotter"
51191,2015,48.8,"Hotter"
51600,2015,49.4,"Hotter"
51690,2015,50.3,"Hotter"
51710,2015,57.3,"Hotter"
51800,2015,55.7,"Hotter"
51169,2015,49.5,"Hotter"
51187,2015,46.6,"Hotter"
51510,2015,50.5,"Hotter"
51595,2015,53.3,"Hotter"
51630,2015,50,"Hotter"
51700,2015,56.2,"Hotter"
51775,2015,49.1,"Hotter"
51790,2015,47.3,"Hotter"
51830,2015,54.9,"Hotter"
51840,2015,46.3,"Hotter"
51193,2015,51.7,"Hotter"
51580,2015,47.7,"Hotter"
51590,2015,51.2,"Hotter"
51610,2015,49.5,"Hotter"
51620,2015,54.9,"Hotter"
51650,2015,56.5,"Hotter"
51680,2015,49.2,"Hotter"
51710,2015,78.7,"Hotter"
51735,2015,56.2,"Hotter"
51740,2015,57.2,"Hotter"
51820,2015,47.7,"Hotter"
51165,2015,46.2,"Hotter"
51173,2015,47,"Hotter"
51175,2015,54.5,"Hotter"
51185,2015,46.8,"Hotter"
51540,2015,49.7,"Hotter"
51810,2015,56.7,"Hotter"
51171,2015,46.1,"Hotter"
51179,2015,50.4,"Hotter"
51195,2015,47.7,"Hotter"
51520,2015,50.1,"Hotter"
51660,2015,47.4,"Hotter"
51730,2015,53,"Hotter"
51750,2015,47.8,"Hotter"
51177,2015,49.7,"Hotter"
51181,2015,54.9,"Hotter"
51197,2015,47,"Hotter"
51199,2015,55.3,"Hotter"
51530,2015,48.3,"Hotter"
51640,2015,48.1,"Hotter"
51683,2015,49.6,"Hotter"
51720,2015,47.8,"Hotter"
51740,2015,78.8,"Hotter"
41011,2013,60.2,"Hotter"
20071,2012,77.3,"Hotter"
20023,2012,76.9,"Hotter"
33007,2005,63.5,"Hotter"
42039,2005,69.5,"Hotter"
42043,2005,72.4,"Hotter"
33013,2005,67.4,"Hotter"
42015,2005,68.7,"Hotter"
33005,2005,67.7,"Hotter"
33009,2005,65,"Hotter"
42025,2005,69.2,"Hotter"
42049,2005,70.2,"Hotter"
33019,2005,66.4,"Hotter"
42089,2005,68.4,"Hotter"
42113,2005,66.9,"Hotter"
42115,2005,68.8,"Hotter"
42127,2005,68.6,"Hotter"
42077,2005,72,"Hotter"
42131,2005,69.4,"Hotter"
42069,2005,69.1,"Hotter"
42095,2005,71.2,"Hotter"
42103,2005,68.6,"Hotter"
42079,2005,69.4,"Hotter"
20181,2012,77,"Hotter"
31005,2012,73.1,"Hotter"
31029,2012,75.8,"Hotter"
31049,2012,74.4,"Hotter"
31101,2012,74.5,"Hotter"
31013,2012,71.8,"Hotter"
31105,2012,71.3,"Hotter"
20193,2012,77.2,"Hotter"
31033,2012,73.6,"Hotter"
31087,2012,77,"Hotter"
24045,2012,46,"Hotter"
31045,2012,72.5,"Hotter"
31157,2012,73.5,"Hotter"
31007,2012,72.1,"Hotter"
31075,2012,72.1,"Hotter"
31123,2012,73.8,"Hotter"
31161,2012,72,"Hotter"
31057,2012,77,"Hotter"
20199,2012,77.2,"Hotter"
31069,2012,73.3,"Hotter"
31135,2012,74.8,"Hotter"
31165,2012,70.8,"Hotter"
41041,2003,60.6,"Hotter"
41011,2003,60.8,"Hotter"
41029,2003,63.6,"Hotter"
41033,2003,63.4,"Hotter"
41019,2003,62.1,"Hotter"
41015,2003,62.4,"Hotter"
24035,2011,75.7,"Hotter"
20035,2011,81.1,"Hotter"
20077,2011,82.8,"Hotter"
24510,2011,76.4,"Hotter"
20007,2011,82.3,"Hotter"
20191,2011,82.4,"Hotter"
20023,2002,76.6,"Hotter"
31041,2002,74.5,"Hotter"
31063,2002,76.3,"Hotter"
31069,2002,71.9,"Hotter"
31157,2002,71.8,"Hotter"
31087,2002,77,"Hotter"
31105,2002,69.6,"Hotter"
31101,2002,74.4,"Hotter"
31005,2002,72.4,"Hotter"
31057,2002,76.5,"Hotter"
31085,2002,75.9,"Hotter"
31135,2002,74.7,"Hotter"
20199,2002,76.6,"Hotter"
20181,2002,76.3,"Hotter"
31007,2002,70.4,"Hotter"
31029,2002,75.7,"Hotter"
31033,2002,71.9,"Hotter"
31123,2002,72,"Hotter"
42089,2011,35,"Hotter"
42101,2011,42.2,"Hotter"
42095,2011,37.7,"Hotter"
51001,2011,76.1,"Hotter"
24009,2010,78.3,"Hotter"
24019,2010,78.5,"Hotter"
24031,2010,76.1,"Hotter"
24005,2010,76.1,"Hotter"
24033,2010,77.9,"Hotter"
24035,2010,77.3,"Hotter"
24047,2010,77.4,"Hotter"
24027,2010,76.1,"Hotter"
24037,2010,78.7,"Hotter"
24011,2010,77.8,"Hotter"
24013,2010,74,"Hotter"
24015,2010,76.4,"Hotter"
24029,2010,77.3,"Hotter"
24039,2010,78.5,"Hotter"
24045,2010,78,"Hotter"
24510,2010,79,"Hotter"
24003,2010,78.4,"Hotter"
24017,2010,78.4,"Hotter"
24021,2010,74.2,"Hotter"
24025,2010,76.6,"Hotter"
24041,2010,78.1,"Hotter"
11001,2010,78.1,"Hotter"
11001,2010,78.1,"Hotter"
42071,2010,73.6,"Hotter"
51007,2010,78.5,"Hotter"
51009,2010,75.7,"Hotter"
42043,2010,72.8,"Hotter"
42133,2010,73.4,"Hotter"
42017,2010,73.5,"Hotter"
42091,2010,74.9,"Hotter"
42101,2010,76.4,"Hotter"
51003,2010,76.6,"Hotter"
42029,2010,74.4,"Hotter"
42001,2010,73.2,"Hotter"
